ds,actual_demand,forecast,yhat_lower,yhat_upper,product
2016-07-10,378,409.50859962017785,360.60452374812496,457.8462746403187,O'Brien Men's Neoprene Life Vest
2016-07-17,439,412.04284383422447,366.1260348378253,459.5381668763405,O'Brien Men's Neoprene Life Vest
2016-07-24,402,405.06422259381037,357.5882656977454,455.3212987844393,O'Brien Men's Neoprene Life Vest
2016-07-31,385,392.43632769261217,344.7889891496039,445.50749904712364,O'Brien Men's Neoprene Life Vest
2016-08-07,414,375.5544613379575,327.55687335341526,424.5874952287845,O'Brien Men's Neoprene Life Vest
2016-08-14,310,357.195428231617,310.4942032480331,407.2353848872505,O'Brien Men's Neoprene Life Vest
2016-08-21,411,345.9967890503662,300.3383028504929,392.8825687690369,O'Brien Men's Neoprene Life Vest
2016-08-28,328,352.1314985016363,306.09954217396717,398.09332634264734,O'Brien Men's Neoprene Life Vest
2016-09-04,366,376.69274263599146,333.5439121575749,423.2791330251177,O'Brien Men's Neoprene Life Vest
2016-09-11,349,407.381765787298,358.04870307724667,452.38947671772706,O'Brien Men's Neoprene Life Vest
2016-09-18,489,427.52239264337277,384.0111148790953,473.0069385687608,O'Brien Men's Neoprene Life Vest
2016-09-25,368,430.21832341023264,383.45556513721647,476.07743868365833,O'Brien Men's Neoprene Life Vest
2016-10-02,438,423.0270941351053,375.76139098805857,472.53896166434896,O'Brien Men's Neoprene Life Vest
2016-10-09,426,418.75757070864756,372.454414607907,466.1631889910433,O'Brien Men's Neoprene Life Vest
2016-10-16,518,422.80350781211774,374.24662235840617,468.4789556049589,O'Brien Men's Neoprene Life Vest
2016-10-23,443,429.8692624739835,384.02136553809055,476.7418189048905,O'Brien Men's Neoprene Life Vest
2016-10-30,431,431.491488490058,383.88361333900855,478.7495597202002,O'Brien Men's Neoprene Life Vest
2016-11-06,405,424.73125940388786,377.27772937484883,472.0331948485834,O'Brien Men's Neoprene Life Vest
2016-11-13,395,413.6164839843254,368.853132460973,461.76410796406685,O'Brien Men's Neoprene Life Vest
2016-11-20,429,404.3910741988967,359.35135294787386,453.45857697433627,O'Brien Men's Neoprene Life Vest
2016-11-27,431,400.95781950929825,350.9064209286631,447.0070985135231,O'Brien Men's Neoprene Life Vest
2016-12-04,357,403.58550906613556,354.5418670343942,449.0955671354818,O'Brien Men's Neoprene Life Vest
2016-12-11,443,409.1686022638702,361.21304244223927,459.2543522056754,O'Brien Men's Neoprene Life Vest
2016-12-18,411,411.98060570622687,367.2021861521901,456.0328855078976,O'Brien Men's Neoprene Life Vest
2016-12-25,417,406.8345502805812,358.5128174079786,453.63190606777505,O'Brien Men's Neoprene Life Vest
2017-01-01,423,394.69230175300004,345.23245253050203,440.34001829595195,O'Brien Men's Neoprene Life Vest
2017-01-08,372,385.1305224539584,336.28352916194814,428.8028292384335,O'Brien Men's Neoprene Life Vest
2017-01-15,393,389.94078702114257,341.1524762089202,439.59194671980885,O'Brien Men's Neoprene Life Vest
2017-01-22,388,411.31372640758224,362.18399261198084,461.2008304568686,O'Brien Men's Neoprene Life Vest
2017-01-29,452,436.72844664809406,392.91708266345245,484.9930888056494,O'Brien Men's Neoprene Life Vest
2017-02-05,449,448.2690550251298,403.59281858709153,493.17200552915193,O'Brien Men's Neoprene Life Vest
2017-02-12,439,438.7674762796389,395.13320472809244,488.3816242504214,O'Brien Men's Neoprene Life Vest
2017-02-19,431,418.1535680028137,372.78813054692966,468.2290623578534,O'Brien Men's Neoprene Life Vest
2017-02-26,470,402.85514797666127,358.9066667597235,449.8274039059786,O'Brien Men's Neoprene Life Vest
2017-03-05,300,399.6725385403058,355.44457195022807,448.18607865176045,O'Brien Men's Neoprene Life Vest
2017-03-12,435,401.7219216318134,353.29192390716713,449.15363866962264,O'Brien Men's Neoprene Life Vest
2017-03-19,413,399.88104173650834,350.5183976296605,447.0855860706388,O'Brien Men's Neoprene Life Vest
2017-03-26,358,395.0619373373577,347.78217601157684,444.0712275689808,O'Brien Men's Neoprene Life Vest
2017-04-02,432,396.275442182816,350.6755716875643,440.7261876805149,O'Brien Men's Neoprene Life Vest
2017-04-09,422,407.36704662088846,361.6959196231692,456.26614035853896,O'Brien Men's Neoprene Life Vest
2017-04-16,435,419.6283473007186,372.86862367658256,465.8272366810023,O'Brien Men's Neoprene Life Vest
2017-04-23,394,420.45039959485064,371.422129593757,468.31898747497974,O'Brien Men's Neoprene Life Vest
2017-04-30,466,408.16238714797356,359.77592061943903,454.72510472246734,O'Brien Men's Neoprene Life Vest
2017-05-07,434,394.8355365327205,346.6186918960231,443.55949931541915,O'Brien Men's Neoprene Life Vest
2017-05-14,373,392.83292924447244,345.61566958457246,441.99442659666187,O'Brien Men's Neoprene Life Vest
2017-05-21,366,400.5660373828378,354.9234079177489,449.13490535468407,O'Brien Men's Neoprene Life Vest
2017-05-28,413,404.3459836013235,359.516727516679,451.7827060911768,O'Brien Men's Neoprene Life Vest
2017-06-04,436,394.4185262455381,349.12570809503706,437.37695976739724,O'Brien Men's Neoprene Life Vest
2017-06-11,365,376.6840717824679,330.4053036215773,419.96343232569234,O'Brien Men's Neoprene Life Vest
2017-06-18,356,366.83838267341645,319.3589525892476,415.34646359189264,O'Brien Men's Neoprene Life Vest
2017-06-25,341,374.0314689594653,325.1298282454136,425.3042158348177,O'Brien Men's Neoprene Life Vest
2017-07-02,378,392.3418541550172,347.75524332500765,440.0676296471561,O'Brien Men's Neoprene Life Vest
2017-07-09,400,408.07109877249445,362.21151084806803,458.5705762333071,O'Brien Men's Neoprene Life Vest
2017-07-16,409,412.7036195072948,366.99894662036814,460.28210462922885,O'Brien Men's Neoprene Life Vest
2017-07-23,381,407.08990048947874,360.4424271539754,453.1516364652298,O'Brien Men's Neoprene Life Vest
2017-07-30,364,395.30802845198934,344.6438694786333,442.6286217066121,O'Brien Men's Neoprene Life Vest
2017-08-06,383,379.1106179864001,331.7680041269336,432.65067571153384,O'Brien Men's Neoprene Life Vest
2017-08-13,378,360.5567330272288,313.6585680640811,409.3043137592639,O'Brien Men's Neoprene Life Vest
2017-08-20,356,347.2452226330747,301.9408353569202,394.8650315117844,O'Brien Men's Neoprene Life Vest
2017-08-27,393,349.814445730207,300.25770075830184,394.84396929545625,O'Brien Men's Neoprene Life Vest
2017-09-03,448,371.64699878165214,326.8272778522873,418.6829067072127,O'Brien Men's Neoprene Life Vest
2017-09-10,301,402.5369387487216,357.1168848717276,449.6731058681829,O'Brien Men's Neoprene Life Vest
2017-09-17,362,425.49672288157325,381.9785345899769,473.88842868312315,O'Brien Men's Neoprene Life Vest
2017-09-24,407,431.11488117919333,385.3584274036327,479.32214289787055,O'Brien Men's Neoprene Life Vest
2017-10-01,372,424.7125931089301,375.5629189999264,470.44495474511797,O'Brien Men's Neoprene Life Vest
2017-10-08,23,419.19301584094376,371.7324167460018,464.66043487795474,O'Brien Men's Neoprene Life Vest
2015-01-04,144,198.68589372429562,167.06307758085447,231.7889092253289,Under Armour Girls' Toddler Spine Surge Runni
2015-01-11,198,207.71199532857185,174.07795301029236,243.09509287418558,Under Armour Girls' Toddler Spine Surge Runni
2015-01-18,252,224.2491248185584,188.48515662069707,258.9553348459786,Under Armour Girls' Toddler Spine Surge Runni
2015-01-25,254,234.2183960209466,201.70238581041792,271.3954510252056,Under Armour Girls' Toddler Spine Surge Runni
2015-02-01,222,229.54957624741823,194.20632295697217,265.76301878029005,Under Armour Girls' Toddler Spine Surge Runni
2015-02-08,235,215.8985852322361,182.08664917609593,249.88775503350365,Under Armour Girls' Toddler Spine Surge Runni
2015-02-15,210,206.7440420013536,174.37945564349116,240.77610114039334,Under Armour Girls' Toddler Spine Surge Runni
2015-02-22,241,209.9378738286911,175.94273042295225,242.24609510519275,Under Armour Girls' Toddler Spine Surge Runni
2015-03-01,260,220.65151814614225,187.56377678793484,254.5489327089069,Under Armour Girls' Toddler Spine Surge Runni
2015-03-08,268,227.679011786313,195.12023849332164,259.7403876206663,Under Armour Girls' Toddler Spine Surge Runni
2015-03-15,222,225.7116772042623,188.9320391501102,258.6012320573516,Under Armour Girls' Toddler Spine Surge Runni
2015-03-22,218,220.15007629443136,186.39734422497824,252.64809984480297,Under Armour Girls' Toddler Spine Surge Runni
2015-03-29,254,219.79592312334717,187.04877104327707,254.67067221611123,Under Armour Girls' Toddler Spine Surge Runni
2015-04-05,206,226.35981763326146,194.85921310305343,259.15802870936835,Under Armour Girls' Toddler Spine Surge Runni
2015-04-12,227,232.82582774827011,200.71782311553076,265.4714395185856,Under Armour Girls' Toddler Spine Surge Runni
2015-04-19,208,232.09803331046635,198.52873602332255,266.3728406799189,Under Armour Girls' Toddler Spine Surge Runni
2015-04-26,176,225.4359535073635,190.41256856344992,260.8597248502365,Under Armour Girls' Toddler Spine Surge Runni
2015-05-03,261,220.71447146430535,186.42202963098387,255.78882598707145,Under Armour Girls' Toddler Spine Surge Runni
2015-05-10,233,222.69711297287262,190.41943257047518,254.0334881886988,Under Armour Girls' Toddler Spine Surge Runni
2015-05-17,232,227.01203940461843,194.70678489414047,261.40984804940774,Under Armour Girls' Toddler Spine Surge Runni
2015-05-24,212,225.2316973396749,189.176205099162,258.02083100054216,Under Armour Girls' Toddler Spine Surge Runni
2015-05-31,224,215.35988287659126,181.21577073070364,248.48074412815353,Under Armour Girls' Toddler Spine Surge Runni
2015-06-07,226,205.39665569866395,170.23494927079153,237.9454385319331,Under Armour Girls' Toddler Spine Surge Runni
2015-06-14,181,205.31382003271025,170.81575516646157,238.56559823475328,Under Armour Girls' Toddler Spine Surge Runni
2015-06-21,236,216.05252604368616,181.69080913737213,248.41809146666557,Under Armour Girls' Toddler Spine Surge Runni
2015-06-28,203,227.86146664102876,194.73506007645824,261.78612587901006,Under Armour Girls' Toddler Spine Surge Runni
2015-07-05,248,230.1248127490125,195.21582516431084,266.47914500832013,Under Armour Girls' Toddler Spine Surge Runni
2015-07-12,227,222.17421890378142,189.14911495042742,257.34060741603327,Under Armour Girls' Toddler Spine Surge Runni
2015-07-19,189,213.5161786477837,183.0205964615549,247.98639170915845,Under Armour Girls' Toddler Spine Surge Runni
2015-07-26,276,213.45094414999323,179.1474475187154,246.81591408792272,Under Armour Girls' Toddler Spine Surge Runni
2015-08-02,185,221.3767085093647,187.20308334488794,256.81910687335704,Under Armour Girls' Toddler Spine Surge Runni
2015-08-09,190,227.97460701858006,194.04235700173427,259.9000724009974,Under Armour Girls' Toddler Spine Surge Runni
2015-08-16,240,225.59463099559957,191.49571824668615,260.0727825763165,Under Armour Girls' Toddler Spine Surge Runni
2015-08-23,235,216.5523540958336,183.17489983317714,248.6213984065959,Under Armour Girls' Toddler Spine Surge Runni
2015-08-30,187,210.67270710457902,178.0859108794509,243.1394194942703,Under Armour Girls' Toddler Spine Surge Runni
2015-09-06,211,214.90687562380046,180.67300874117564,248.71781376575237,Under Armour Girls' Toddler Spine Surge Runni
2015-09-13,212,225.90411378459078,193.989468648769,260.98446167563685,Under Armour Girls' Toddler Spine Surge Runni
2015-09-20,276,233.06951091651487,196.4191479939782,266.8566828180767,Under Armour Girls' Toddler Spine Surge Runni
2015-09-27,218,228.91555398463976,196.41118486201253,262.63970884183806,Under Armour Girls' Toddler Spine Surge Runni
2015-10-04,225,216.431481316998,180.82020848357254,249.32871056058576,Under Armour Girls' Toddler Spine Surge Runni
2015-10-11,242,206.39754270237322,173.7002650087547,241.12100230826232,Under Armour Girls' Toddler Spine Surge Runni
2015-10-18,198,207.39252631889485,174.15884525734708,239.85139994532418,Under Armour Girls' Toddler Spine Surge Runni
2015-10-25,193,218.06016146568186,182.09600943784218,249.03599002191882,Under Armour Girls' Toddler Spine Surge Runni
2015-11-01,237,228.80030351953152,197.36377909419454,265.9484248678193,Under Armour Girls' Toddler Spine Surge Runni
2015-11-08,222,231.0208325994241,197.39931790428687,263.90161517303477,Under Armour Girls' Toddler Spine Surge Runni
2015-11-15,268,224.9843814842997,192.78439340291993,260.5643165383691,Under Armour Girls' Toddler Spine Surge Runni
2015-11-22,226,218.73609285013643,182.91690729826254,251.52765817920132,Under Armour Girls' Toddler Spine Surge Runni
2015-11-29,223,219.29552625322975,185.6634723033688,252.00665243824525,Under Armour Girls' Toddler Spine Surge Runni
2015-12-06,228,225.02725307157164,191.1986559471687,257.5792518099198,Under Armour Girls' Toddler Spine Surge Runni
2015-12-13,195,227.1948162442286,193.1052323136763,262.295561861397,Under Armour Girls' Toddler Spine Surge Runni
2015-12-20,238,219.53856881729433,186.00510120410513,250.59477446340006,Under Armour Girls' Toddler Spine Surge Runni
2015-12-27,237,206.1167362864731,173.64934212039134,240.31769167603,Under Armour Girls' Toddler Spine Surge Runni
2016-01-03,236,198.6759928659101,165.7690896061841,231.66243680380012,Under Armour Girls' Toddler Spine Surge Runni
2016-01-10,237,205.27506692685444,168.77665550298536,238.32159056385123,Under Armour Girls' Toddler Spine Surge Runni
2016-01-17,185,221.4548896867779,189.71876835082503,254.73469811962323,Under Armour Girls' Toddler Spine Surge Runni
2016-01-24,187,233.53129205101635,197.63562042429703,268.9694038316118,Under Armour Girls' Toddler Spine Surge Runni
2016-01-31,229,231.45821070449148,197.99256176086587,268.48303154052,Under Armour Girls' Toddler Spine Surge Runni
2016-02-07,207,218.47806385332012,183.8252392544204,250.5257733743701,Under Armour Girls' Toddler Spine Surge Runni
2016-02-14,196,207.61742912234348,174.42144054809805,239.12094806592168,Under Armour Girls' Toddler Spine Surge Runni
2016-02-21,195,208.60397700524314,174.55831096225157,241.6566499643616,Under Armour Girls' Toddler Spine Surge Runni
2016-02-28,221,218.77730624914253,187.01400363874075,252.05665959847113,Under Armour Girls' Toddler Spine Surge Runni
2016-03-06,241,227.15830955820928,194.3698370046254,261.77059303705465,Under Armour Girls' Toddler Spine Surge Runni
2016-03-13,196,226.672630314872,192.17903640161026,261.0680680178584,Under Armour Girls' Toddler Spine Surge Runni
2016-03-20,187,221.0473400433521,184.7424964251182,253.1973981703932,Under Armour Girls' Toddler Spine Surge Runni
2016-03-27,227,219.3387302800577,185.97101280351248,252.23217844392087,Under Armour Girls' Toddler Spine Surge Runni
2016-04-03,251,225.00311848226727,191.24512224163766,255.55943641015338,Under Armour Girls' Toddler Spine Surge Runni
2016-04-10,206,232.15347687171302,200.41003024555164,266.1105828478497,Under Armour Girls' Toddler Spine Surge Runni
2016-04-17,271,232.9061191499478,199.86264011806242,264.9400034295953,Under Armour Girls' Toddler Spine Surge Runni
2016-04-24,216,226.80818531553808,193.99193501044948,262.28769347130225,Under Armour Girls' Toddler Spine Surge Runni
2016-05-01,223,221.16701871209372,185.7124459942954,254.83159677289416,Under Armour Girls' Toddler Spine Surge Runni
2016-05-08,157,222.01188396133787,188.53546410510646,256.61516555587247,Under Armour Girls' Toddler Spine Surge Runni
2016-05-15,241,226.55168326597905,189.747274898277,258.3888076537935,Under Armour Girls' Toddler Spine Surge Runni
2016-05-22,213,226.307351348318,191.84052744213122,261.3952092993662,Under Armour Girls' Toddler Spine Surge Runni
2016-05-29,193,217.53380412957438,185.4730437397377,249.46353737964594,Under Armour Girls' Toddler Spine Surge Runni
2016-06-05,238,206.74713959956642,172.35092410490523,239.56917229560196,Under Armour Girls' Toddler Spine Surge Runni
2016-06-12,173,204.47125139531806,167.81673674193445,237.97543404768487,Under Armour Girls' Toddler Spine Surge Runni
2016-06-19,219,213.76464883001907,178.83800410882264,250.5245271646642,Under Armour Girls' Toddler Spine Surge Runni
2016-06-26,226,226.31163056464715,198.24911206614732,262.02104955419435,Under Armour Girls' Toddler Spine Surge Runni
2016-07-03,248,230.6972353515588,196.5440984654535,264.27178664660244,Under Armour Girls' Toddler Spine Surge Runni
2016-07-10,188,224.06910282811498,189.8120916942246,260.0519219672065,Under Armour Girls' Toddler Spine Surge Runni
2016-07-17,220,214.68056032674932,180.46116704710022,249.09521506527113,Under Armour Girls' Toddler Spine Surge Runni
2016-07-24,186,212.7802640681462,175.57517217244626,246.82745649381135,Under Armour Girls' Toddler Spine Surge Runni
2016-07-31,183,219.81959257082528,186.27268560279944,253.95369319387999,Under Armour Girls' Toddler Spine Surge Runni
2016-08-07,240,227.41902993299522,192.10121225729173,262.827261207731,Under Armour Girls' Toddler Spine Surge Runni
2016-08-14,248,226.79683989392592,194.18002442754013,259.4365340840038,Under Armour Girls' Toddler Spine Surge Runni
2016-08-21,260,218.32375031083762,185.3499207693567,254.0867509636313,Under Armour Girls' Toddler Spine Surge Runni
2016-08-28,201,211.14107674719085,178.29215751682025,242.52901921599653,Under Armour Girls' Toddler Spine Surge Runni
2016-09-04,197,213.49281684647056,180.10639947071206,245.38591930422822,Under Armour Girls' Toddler Spine Surge Runni
2016-09-11,222,223.9692807250082,190.52479801903175,256.3428346978058,Under Armour Girls' Toddler Spine Surge Runni
2016-09-18,240,232.6004541737113,196.40708078762106,264.0681432242389,Under Armour Girls' Toddler Spine Surge Runni
2016-09-25,256,230.57826530900644,196.41104140998817,263.0778945258982,Under Armour Girls' Toddler Spine Surge Runni
2016-10-02,156,218.90407697430237,184.48635962634265,253.41432661303006,Under Armour Girls' Toddler Spine Surge Runni
2016-10-09,192,207.59766775803845,175.397086361802,243.50707179045958,Under Armour Girls' Toddler Spine Surge Runni
2016-10-16,201,206.39724022456917,173.02273449098206,237.38663315256036,Under Armour Girls' Toddler Spine Surge Runni
2016-10-23,270,215.90180618359415,182.16082244070702,248.76128621393275,Under Armour Girls' Toddler Spine Surge Runni
2016-10-30,225,227.42695061487763,193.39865683075877,262.28633921168415,Under Armour Girls' Toddler Spine Surge Runni
2016-11-06,200,231.45123022439168,198.51358865124936,265.17886650034706,Under Armour Girls' Toddler Spine Surge Runni
2016-11-13,216,226.4338839212839,195.27923650298146,261.96342577387344,Under Armour Girls' Toddler Spine Surge Runni
2016-11-20,200,219.5432868417901,188.10455634351763,256.2047757026107,Under Armour Girls' Toddler Spine Surge Runni
2016-11-27,205,218.71465801069309,185.98062715709517,253.5893465800044,Under Armour Girls' Toddler Spine Surge Runni
2016-12-04,276,224.0583608530784,190.62480940698825,258.37694998861764,Under Armour Girls' Toddler Spine Surge Runni
2016-12-11,194,227.537577603954,196.2728075966854,262.0446737232431,Under Armour Girls' Toddler Spine Surge Runni
2016-12-18,189,221.6718692913451,190.33985481595295,255.76885854817488,Under Armour Girls' Toddler Spine Surge Runni
2016-12-25,269,208.51694358332384,174.48155358696897,244.0736545759072,Under Armour Girls' Toddler Spine Surge Runni
2017-01-01,129,199.144335949123,166.40773307134268,232.54134185487177,Under Armour Girls' Toddler Spine Surge Runni
2017-01-08,233,203.16551700746905,172.1552401046655,236.4536939090176,Under Armour Girls' Toddler Spine Surge Runni
2017-01-15,212,218.51413469847253,186.66837823752397,251.40015239709155,Under Armour Girls' Toddler Spine Surge Runni
2017-01-22,230,232.34916193258695,199.56600854730056,265.43883914756486,Under Armour Girls' Toddler Spine Surge Runni
2017-01-29,269,232.98645154202325,198.48876869983317,267.93978236920253,Under Armour Girls' Toddler Spine Surge Runni
2017-02-05,246,221.13220133997018,185.06246543539004,256.95199007147664,Under Armour Girls' Toddler Spine Surge Runni
2017-02-12,193,208.90324935200485,176.34471826241625,243.33662536409182,Under Armour Girls' Toddler Spine Surge Runni
2017-02-19,157,207.58553537442234,173.6167030360651,241.79198413988152,Under Armour Girls' Toddler Spine Surge Runni
2017-02-26,201,216.83181355799482,182.82964787320824,250.71071257343084,Under Armour Girls' Toddler Spine Surge Runni
2017-03-05,230,226.32050344687062,192.65983409363804,259.859705111618,Under Armour Girls' Toddler Spine Surge Runni
2017-03-12,194,227.45267667047437,196.48924880285307,261.6944254671513,Under Armour Girls' Toddler Spine Surge Runni
2017-03-19,232,222.08624782069967,186.1980278067889,255.40678258447502,Under Armour Girls' Toddler Spine Surge Runni
2017-03-26,223,219.14499343319062,185.85072730612671,254.02884606522449,Under Armour Girls' Toddler Spine Surge Runni
2017-04-02,219,223.69979808833133,190.34481551603412,258.4384600524925,Under Armour Girls' Toddler Spine Surge Runni
2017-04-09,249,231.25415339342217,196.60588311971168,264.97310017380863,Under Armour Girls' Toddler Spine Surge Runni
2017-04-16,215,233.47183830569668,199.01624536634154,267.4152847826849,Under Armour Girls' Toddler Spine Surge Runni
2017-04-23,257,228.19889852338463,194.40144380453384,265.432242546693,Under Armour Girls' Toddler Spine Surge Runni
2017-04-30,255,221.85358423776825,186.7710849556241,255.5367329234704,Under Armour Girls' Toddler Spine Surge Runni
2017-05-07,216,221.46220229237227,185.46854848307837,255.16207566399055,Under Armour Girls' Toddler Spine Surge Runni
2017-05-14,239,225.92456836540296,192.75376086980174,259.1019582108718,Under Armour Girls' Toddler Spine Surge Runni
2017-05-21,250,227.0797014904369,194.48101965265127,261.9035081603506,Under Armour Girls' Toddler Spine Surge Runni
2017-05-28,201,219.63102089216332,184.9838513786124,254.08084516658442,Under Armour Girls' Toddler Spine Surge Runni
2017-06-04,209,208.39135385298897,173.22319601188903,240.88156295142957,Under Armour Girls' Toddler Spine Surge Runni
2017-06-11,227,204.03192689117557,169.0457174237779,237.82942584379444,Under Armour Girls' Toddler Spine Surge Runni
2017-06-18,196,211.58989985652062,177.0145390753861,244.22140732846736,Under Armour Girls' Toddler Spine Surge Runni
2017-06-25,231,224.47573755963555,190.3149226707718,256.16827954907274,Under Armour Girls' Toddler Spine Surge Runni
2017-07-02,239,230.88507477895376,198.05703707784264,265.08877564570855,Under Armour Girls' Toddler Spine Surge Runni
2017-07-09,227,225.87016861835357,191.0653402370707,258.5126317446164,Under Armour Girls' Toddler Spine Surge Runni
2017-07-16,195,216.11041289702868,182.05638877566494,248.30810791073458,Under Armour Girls' Toddler Spine Surge Runni
2017-07-23,263,212.4242445631013,177.6840462885893,245.97869556270166,Under Armour Girls' Toddler Spine Surge Runni
2017-07-30,249,218.28138980587556,183.92152930498312,251.52875765167255,Under Armour Girls' Toddler Spine Surge Runni
2017-08-06,224,226.57363427169355,193.5183926384325,259.9485183068281,Under Armour Girls' Toddler Spine Surge Runni
2017-08-13,200,227.72234629160747,193.7918204357335,260.1076995393335,Under Armour Girls' Toddler Spine Surge Runni
2017-08-20,228,220.1390111021521,185.88459903872433,253.5588788134306,Under Armour Girls' Toddler Spine Surge Runni
2017-08-27,188,211.94234848360702,177.8797201591712,244.90237192948155,Under Armour Girls' Toddler Spine Surge Runni
2017-09-03,239,212.3633563283327,178.24807761057363,250.40504329097948,Under Armour Girls' Toddler Spine Surge Runni
2017-09-10,233,221.9721556490169,186.4609374631624,257.41355748377003,Under Armour Girls' Toddler Spine Surge Runni
2017-09-17,229,231.76262487083625,198.40026938545438,263.9937219926959,Under Armour Girls' Toddler Spine Surge Runni
2017-09-24,226,231.90657952418127,198.50837742711948,265.6734746985305,Under Armour Girls' Toddler Spine Surge Runni
2017-10-01,195,221.3893281665679,186.87693098549485,253.18385981294665,Under Armour Girls' Toddler Spine Surge Runni
2017-10-08,5,209.1470802972174,174.99999348109844,244.3427619887567,Under Armour Girls' Toddler Spine Surge Runni
